,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
alpha__3,0.31962915031650124,0.052972784482968854,0.002452880605635898,0.21983180068904856,0.4188846108877263,489.8368978536886,0.9959442106808863
alpha__4,0.3448336779225123,0.05858079309221621,0.0022412264779590983,0.2418068900671419,0.45747249029165676,752.6156240783095,0.9967067607150206
alpha__5,1.1749504996025983,0.22096303409537943,0.008259377735713705,0.7964516067141807,1.6232128264536598,753.7318576202671,0.9982377464619403
alpha__6,5.227697803706925,1.4764713582642761,0.07025200717840195,2.828321203948354,7.898400591538082,459.4747951750142,0.9993099561849828
alpha__7,50.13698903284214,26.982172570086274,1.4209130779446446,13.698221908639692,102.85013317029441,336.331682071803,1.0042651523932085
alpha__8,78.13203273783955,33.09277212032732,1.545133389129556,27.610996634763193,143.46600025688636,499.5724378642112,0.9969329692744623
alpha__9,23.408639844021618,12.962065330144592,0.6897959642732416,8.276873483259793,53.088422790936335,310.94551907236314,1.004471456257993
alpha__10,7.6018946233222255,2.587891721417605,0.1413779956830996,3.307173237877123,12.418369441705995,307.6560898394528,0.9983484155526374
alpha__11,12.912601793985738,7.047620129680039,0.39439273174853595,4.9076275929571125,25.39199383138634,304.4970423173714,0.9959425367874252
alpha__12,58.34445781587349,27.51726759769552,1.4517489090244888,19.82104896110346,116.9167890866152,229.889927760027,1.0009651139191063
alpha__13,63.7278740917765,32.36725968663298,1.5837984888994752,21.051062563647186,129.86297061810166,399.1664803900074,1.0028731906770505
alpha__14,24.856153400582947,13.958516864509482,0.7782381250222812,6.982877531983564,52.15074719253569,277.0928619008307,1.0049807392203096
alpha__15,19.621188172372495,19.248214397057666,1.27407589866941,6.04803538575298,37.23770545706831,190.55839789936488,1.0090692548946376
alpha__16,4.797397824214212,1.2784488893151924,0.07143962370527117,2.728611996716279,7.078413422193042,316.3265904165252,1.0104157294504164
alpha__17,3.7553805035716716,0.944162940451195,0.048193947478002416,2.125286092150755,5.45924802346185,432.61594680707015,0.9949987427793476
alpha__18,3.6075238885001433,0.836084040413962,0.04417588501456918,2.3017347338710317,5.520339071672042,410.1786607578196,0.9972748067001431
alpha__19,2.5505358407301575,0.5169775375809694,0.024526672420976246,1.6655410937461395,3.4333589588369766,506.1848225292149,1.0000672138066808
alpha__20,1.1911598701214643,0.2508374719013211,0.010740765642884828,0.744520040313518,1.7123775231930547,538.8308884287194,0.9987696447440279
alpha__21,0.8028252688021398,0.1339028896670392,0.005905799961293413,0.5562503453778251,1.0691192895792192,541.6379812313493,0.9953770407914518
alpha__22,1.0152405766097967,0.19475912252879335,0.00840408170653793,0.6540107248776171,1.388588509392964,537.6655510622307,0.9951848638561533
alpha__23,0.808012919150101,0.14554826719792727,0.0054934217145244015,0.5063218841948849,1.0628715167760951,754.6830612506182,0.9956721567210991
mu__0,5.859905490656089,0.7499172566808191,0.032910290342530096,4.46338990477489,7.349509195856341,553.9490608920544,0.9958795000387953
mu__1,5.884083927968308,0.7920186641439082,0.03165806107149611,4.3768335953172945,7.438090971456212,637.0270162057801,0.996328731183481
mu__2,5.929544223498296,0.8748190953148713,0.036534598360160035,4.321101383347617,7.574656147558526,466.682289913358,1.0037142998647381
mu__3,5.893488987985398,0.8856463213191036,0.03418440903571284,4.2671148335928475,7.80253445415387,841.4367328876757,0.9960321955525953
mu__4,5.921464960192737,0.7875739358590128,0.03654267739509525,4.594798500420745,7.56898026970573,467.2517872117169,1.003310625565008
mu__5,5.846770518344417,0.5180403956467909,0.027736950925990055,4.748750758823602,6.752293019522573,449.69194385012514,0.9960709072696664
mu__6,6.696565666786874,0.39125158197203047,0.018350108388225927,6.010776235455837,7.535142152565483,490.7780092090263,0.9969874498222998
mu__7,8.807195202190018,0.28938860294513247,0.0156785007115476,8.242275165917635,9.379090726715797,301.0014058966075,0.9966204750532595
mu__8,9.478459149879845,0.3063735802468681,0.015999777242374467,8.888601158541881,10.110679148943344,394.9170448916907,1.0037505154182997
mu__9,7.30624172878448,0.28143245036340403,0.016338839665880293,6.744434590369599,7.884711533112219,233.3399302521736,1.0203328692747784
mu__10,6.882148587812054,0.38245035145607903,0.018229614379349234,6.216770352356398,7.585701662585942,401.3025795372453,0.9958305436009769
mu__11,7.121433027804669,0.3257283458350084,0.01920512524724258,6.480506328995004,7.770676086301937,295.3973507418531,1.007767683225104
mu__12,8.26489561650681,0.29830473693865056,0.0144297014978435,7.739909187306667,8.872714126828942,461.91476418506346,0.9954434843938696
mu__13,8.053502119326616,0.2907494924694684,0.014402269618589217,7.505702919954372,8.652526296028944,400.428484045756,0.995859280631449
mu__14,7.526733567196731,0.2850492589544581,0.013578806819220768,6.98041166298378,8.048993937392325,382.1384497696511,1.002735531397519
mu__15,7.374353856128996,0.2928568234504922,0.01336762381677454,6.7347015331910365,7.887452016586099,440.5326122043179,0.9959519026360587
mu__16,6.599069550401184,0.4203650533239086,0.020773968085829424,5.759267906889586,7.360550764457729,415.7207356469633,0.9995127917241551
mu__17,6.528951149393544,0.3955469545701208,0.02011194990326761,5.933617801278658,7.414670295875542,424.6584305125596,0.9973802916929957
mu__18,6.5721052050776505,0.39905631954424475,0.01781035711040785,5.719425953872051,7.22960047107683,382.0507189586172,1.0021915200329725
mu__19,6.297815228813437,0.4136331583785215,0.020456857486789347,5.604489841506943,7.1374005502424165,429.2565505981157,0.9991168493555258
mu__20,5.9392544845539295,0.5055155483612439,0.02673887060532597,4.829684850763008,6.864114013364046,353.51102785443356,0.9970153017963977
mu__21,5.846656435998175,0.660585355955639,0.03145619546831241,4.496875583954065,7.019218220342143,422.3225315886032,0.9958617702467996
mu__22,5.928057150535718,0.598654524621562,0.026532755648969914,4.616810663460746,6.99702846982652,530.1493173358289,0.9975061228934609
mu__23,5.8911590245066785,0.5845556670369225,0.026121025209530708,4.851399072677221,7.028951126540519,517.9559678833125,0.9950693085344613
