,EVSE ID,Port Number,Station Name,Plug In Event Id,Start Date,End Date,Total Duration (hh:mm:ss),Charging Time (hh:mm:ss),Energy (kWh),Ended By,Port Type,City,Latitude,Longitude,User ID,Driver Postal Code,Duration (h),Charging (h),DayofYr,DayofWk,isWeekday,Year,StartHr,EndHr,AvgPwr,Date,dayCount
4869,186415,1,RMP NTO OFFICE / NTO WEST LOT 3,1524057373,2018-04-18 07:16:21,2018-04-18 10:03:08,0 days 02:46:47.000000000,0 days 02:37:54.000000000,8.142000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.771267,-111.932449,1217291,84128,1.5,1.25,108,2,1,2018,7.25,10.0,5.428000000000001,2018-4-18,77
4868,186415,2,RMP NTO OFFICE / NTO WEST LOT 3,602,2018-04-18 06:51:55,2018-04-18 12:11:12,0 days 05:19:16.000000000,0 days 04:54:28.000000000,17.297,Plug Out at Vehicle,Level 2,Salt Lake City,40.771267,-111.932449,386027,84302,2.75,2.5,108,2,1,2018,6.75,12.25,6.289818181818182,2018-4-18,77
4867,183643,2,RMP NTO OFFICE / NTO WEST LOT 2,658,2018-04-18 06:36:25,2018-04-18 11:32:45,0 days 04:56:20.000000000,0 days 03:52:20.000000000,11.534,Plug Out at Vehicle,Level 2,Salt Lake City,40.771263,-111.932381,798255,84047,2.5,2.0,108,2,1,2018,6.5,11.5,4.6136,2018-4-18,77
4905,165165,2,PUBLIC USE / INTL PEACE GARD,108,2018-04-18 12:02:59,2018-04-18 12:33:48,0 days 00:30:47.000000000,0 days 00:30:27.000000000,3.29,Plug Out at Vehicle,Level 2,Salt Lake City,40.746857,-111.91934199999999,544261,84123,0.25,0.25,108,2,1,2018,12.0,12.5,13.16,2018-4-18,77
4864,182105,2,PUBLIC USE / FAIRMONT PARK,404,2018-04-18 05:58:38,2018-04-18 06:30:36,0 days 00:31:57.000000000,0 days 00:27:07.000000000,1.0979999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.722263,-111.86178600000001,623509,84115,0.25,0.25,108,2,1,2018,6.0,6.5,4.3919999999999995,2018-4-18,77
4882,210209,2,PACKSIZE / CLEAN AIR 12,206,2018-04-18 08:25:58,2018-04-18 17:16:54,0 days 08:50:56.000000000,0 days 02:48:17.000000000,11.305,Plug Out at Vehicle,Level 2,Salt Lake City,40.742546000000004,-111.981224,1114701,84096,4.5,1.5,108,2,1,2018,8.5,17.25,2.5122222222222224,2018-4-18,77
4883,212301,2,PACKSIZE / CLEAN AIR 2,63,2018-04-18 08:28:21,2018-04-18 17:07:32,0 days 08:39:11.000000000,0 days 03:04:36.000000000,11.370999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.742352000000004,-111.98126200000002,1087571,84014,4.25,1.5,108,2,1,2018,8.5,17.0,2.6755294117647055,2018-4-18,77
4866,128725,1,RMP NTO OFFICE / STATION 1,1194,2018-04-18 06:34:00,2018-04-18 16:54:46,0 days 10:20:46.000000000,0 days 04:42:53.000000000,14.890999999999998,Plug Out at Vehicle,Level 2,Salt Lake City,40.770634,-111.93139599999999,1337271,84065,5.25,2.25,108,2,1,2018,6.5,17.0,2.836380952380952,2018-4-18,77
4885,210225,1,PACKSIZE / CLEAN AIR 13,284,2018-04-18 08:34:57,2018-04-18 11:24:45,0 days 02:49:51.000000000,0 days 02:49:28.000000000,9.229,Plug Out at Vehicle,Level 2,Salt Lake City,40.742527,-111.98111000000002,1087321,84096,1.5,1.5,108,2,1,2018,8.5,11.5,6.152666666666666,2018-4-18,77
4884,204591,2,PACKSIZE / CLEAN AIR 3,89,2018-04-18 08:34:37,2018-04-18 17:26:10,0 days 08:51:32.000000000,0 days 04:07:22.000000000,11.431,Plug Out at Vehicle,Level 2,Salt Lake City,40.742378,-111.981407,1301971,84111,4.5,2.0,108,2,1,2018,8.5,17.5,2.540222222222222,2018-4-18,77
4902,169185,1,PUBLIC USE / FOREST DALE GOL,87,2018-04-18 11:08:39,2018-04-18 12:14:48,0 days 01:06:12.000000000,0 days 01:05:44.000000000,6.372000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.718914,-111.864822,1058341,84604,0.5,0.5,108,2,1,2018,11.25,12.25,12.744000000000002,2018-4-18,77
4901,164963,2,PUBLIC USE / LIBRA SQ GAR P2,178,2018-04-18 11:05:17,2018-04-18 11:41:44,0 days 00:36:26.000000000,0 days 00:29:36.000000000,1.1640000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.760082000000004,-111.88484199999999,623509,84115,0.25,0.25,108,2,1,2018,11.0,11.75,4.656000000000001,2018-4-18,77
4900,153363,1A,RMP NTO OFFICE / NTO WEST LOT FC,868,2018-04-18 11:01:16,2018-04-18 12:02:28,0 days 01:01:12.000000000,0 days 01:01:04.000000000,15.262,Plug Out at Station,DC Fast,Salt Lake City,40.771263,-111.93251000000001,823227,84105,0.5,0.5,108,2,1,2018,11.0,12.0,30.524,2018-4-18,77
4899,167713,1,PUBLIC USE / LIBERTY PARK,1524070664,2018-04-18 10:57:51,2018-04-18 11:27:20,0 days 00:29:32.000000000,0 days 00:29:13.000000000,1.755,Plug Out at Vehicle,Level 2,Salt Lake City,40.746788,-111.87631200000001,793437,84102,0.25,0.25,108,2,1,2018,11.0,11.5,7.02,2018-4-18,77
4898,121987,2,FLEET / PSB-FIRE 2,1089,2018-04-18 10:40:45,2018-04-18 11:59:48,0 days 01:19:05.000000000,0 days 01:18:53.000000000,7.7010000000000005,Plug Out at Vehicle,Level 2,Salt Lake City,40.758915,-111.882034,6571V,,0.75,0.75,108,2,1,2018,10.75,12.0,10.268,2018-4-18,77
4897,167175,1,PUBLIC USE / PIONEER PARK,410,2018-04-18 09:56:17,2018-04-18 12:43:06,0 days 02:46:52.000000000,0 days 02:46:39.000000000,15.603,Plug Out at Vehicle,Level 2,Salt Lake City,40.762714,-111.900902,1151281,84118,1.5,1.5,108,2,1,2018,10.0,12.75,10.402,2018-4-18,77
4896,210209,1,PACKSIZE / CLEAN AIR 12,207,2018-04-18 09:46:14,2018-04-18 11:23:37,0 days 01:37:23.000000000,0 days 00:32:43.000000000,1.2670000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.742546000000004,-111.981224,1137391,84075,0.75,0.25,108,2,1,2018,9.75,11.5,1.6893333333333336,2018-4-18,77
4895,153363,1A,RMP NTO OFFICE / NTO WEST LOT FC,867,2018-04-18 09:38:37,2018-04-18 10:07:08,0 days 00:28:31.000000000,0 days 00:28:16.000000000,6.527,Customer,DC Fast,Salt Lake City,40.771263,-111.93251000000001,732501,84074,0.25,0.25,108,2,1,2018,9.75,10.0,26.108,2018-4-18,77
4903,167437,1,PUBLIC USE / 300 SOUTH,1654,2018-04-18 11:23:55,2018-04-18 17:15:44,0 days 05:51:48.000000000,0 days 04:53:45.000000000,23.2,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,1069021,84105,3.0,2.5,108,2,1,2018,11.5,17.25,7.733333333333333,2018-4-18,77
4893,204577,1,PACKSIZE / CLEAN AIR 4,266,2018-04-18 09:10:36,2018-04-18 13:21:40,0 days 04:11:04.000000000,0 days 02:04:11.000000000,5.949,Plug Out at Vehicle,Level 2,Salt Lake City,40.742542,-111.981163,,,2.0,1.0,108,2,1,2018,9.25,13.25,2.9745,2018-4-18,77
4892,167347,1,PUBLIC USE / 159 S. MAIN ST,962,2018-04-18 09:09:34,2018-04-18 11:26:47,0 days 02:17:16.000000000,0 days 02:16:44.000000000,8.426,Customer,Level 2,Salt Lake City,40.76569,-111.890976,630723,84070,1.25,1.25,108,2,1,2018,9.25,11.5,6.7408,2018-4-18,77
4891,204577,2,PACKSIZE / CLEAN AIR 4,265,2018-04-18 08:56:09,2018-04-18 17:34:00,0 days 08:37:51.000000000,0 days 01:03:55.000000000,5.405,Plug Out at Vehicle,Level 2,Salt Lake City,40.742542,-111.981163,853712,84124,4.25,0.5,108,2,1,2018,9.0,17.5,1.271764705882353,2018-4-18,77
4890,167437,2,PUBLIC USE / 300 SOUTH,1653,2018-04-18 08:54:33,2018-04-18 16:50:26,0 days 07:55:52.000000000,0 days 03:04:42.000000000,7.347,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,786857,84040,4.0,1.5,108,2,1,2018,9.0,16.75,1.83675,2018-4-18,77
4889,167437,1,PUBLIC USE / 300 SOUTH,1652,2018-04-18 08:38:51,2018-04-18 11:21:32,0 days 02:42:44.000000000,0 days 02:41:59.000000000,8.964,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,1930541,84123,1.25,1.25,108,2,1,2018,8.75,11.25,7.171200000000001,2018-4-18,77
4888,167175,2,PUBLIC USE / PIONEER PARK,1524062286,2018-04-18 08:38:13,2018-04-18 10:47:09,0 days 02:08:54.000000000,0 days 02:08:47.000000000,7.666,Plug Out at Vehicle,Level 2,Salt Lake City,40.762714,-111.900902,1770721,84010,1.0,1.0,108,2,1,2018,8.75,10.75,7.666,2018-4-18,77
4887,210199,2,PACKSIZE / CLEAN AIR 6,217,2018-04-18 08:35:49,2018-04-18 11:25:27,0 days 02:49:38.000000000,0 days 02:23:32.000000000,10.83,CPS Server,Level 2,Salt Lake City,40.742577000000004,-111.981323,1968591,84054,1.5,1.25,108,2,1,2018,8.5,11.5,7.22,2018-4-18,77
4894,167175,1,PUBLIC USE / PIONEER PARK,409,2018-04-18 09:13:31,2018-04-18 09:33:12,0 days 00:19:43.000000000,0 days 00:19:15.000000000,1.203,Plug Out at Vehicle,Level 2,Salt Lake City,40.762714,-111.900902,1151281,84118,0.25,0.25,108,2,1,2018,9.25,9.5,4.812,2018-4-18,77
4886,121747,2,FLEET / PSB-FIRE,1041,2018-04-18 08:35:35,2018-04-18 17:25:43,0 days 08:50:08.000000000,0 days 02:03:19.000000000,6.212000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.7589,-111.882011,6581V,,4.5,1.0,108,2,1,2018,8.5,17.5,1.3804444444444446,2018-4-18,77
5337,210209,1,PACKSIZE / CLEAN AIR 12,218,2018-04-26 13:56:28,2018-04-26 17:05:12,0 days 03:08:44.000000000,0 days 01:06:40.000000000,3.068,Plug Out at Vehicle,Level 2,Salt Lake City,40.742546000000004,-111.981224,853712,84124,1.5,0.5,116,3,1,2018,14.0,17.0,2.0453333333333332,2018-4-26,83
5336,182139,2,PUBLIC USE / SUGAR HOUSE,1524772015,2018-04-26 13:47:02,2018-04-26 14:08:50,0 days 00:21:45.000000000,0 days 00:20:52.000000000,1.288,Plug Out at Vehicle,Level 2,Salt Lake City,40.723351,-111.85875700000001,659423,84120,0.25,0.25,116,3,1,2018,13.75,14.25,5.152,2018-4-26,83
5335,167347,1,PUBLIC USE / 159 S. MAIN ST,1001,2018-04-26 13:42:15,2018-04-26 14:59:32,0 days 01:17:16.000000000,0 days 01:16:59.000000000,8.383,Plug Out at Vehicle,Level 2,Salt Lake City,40.76569,-111.890976,928861,84103,0.75,0.75,116,3,1,2018,13.75,15.0,11.177333333333332,2018-4-26,83
5334,167543,2,PUBLIC USE / LIBRARY SQ P1,129,2018-04-26 13:36:56,2018-04-26 16:34:58,0 days 02:58:02.000000000,0 days 02:57:09.000000000,18.394000000000002,Plug Out at Vehicle,Level 2,Salt Lake City,40.759537,-111.883972,1807381,84401,1.5,1.5,116,3,1,2018,13.5,16.5,12.262666666666668,2018-4-26,83
5333,167437,1,PUBLIC USE / 300 SOUTH,1707,2018-04-26 13:28:28,2018-04-26 17:15:42,0 days 03:47:14.000000000,0 days 02:30:06.000000000,10.652000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,1681511,84105,2.0,1.25,116,3,1,2018,13.5,17.25,5.3260000000000005,2018-4-26,83
5332,210215,2,PACKSIZE / CLEAN AIR 10,196,2018-04-26 13:23:26,2018-04-26 17:12:57,0 days 03:49:31.000000000,0 days 00:51:18.000000000,1.7730000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.742569,-111.98127,1079571,84104,2.0,0.5,116,3,1,2018,13.5,17.25,0.8865000000000001,2018-4-26,83
5331,204591,1,PACKSIZE / CLEAN AIR 3,101,2018-04-26 13:15:52,2018-04-26 16:51:58,0 days 03:36:05.000000000,0 days 01:37:51.000000000,4.836,Plug Out at Vehicle,Level 2,Salt Lake City,40.742378,-111.981407,1087571,84014,1.75,0.75,116,3,1,2018,13.25,16.75,2.763428571428572,2018-4-26,83
5327,167713,1,PUBLIC USE / LIBERTY PARK,1524766326,2018-04-26 12:12:14,2018-04-26 12:50:26,0 days 00:38:11.000000000,0 days 00:37:41.000000000,2.106,Plug Out at Vehicle,Level 2,Salt Lake City,40.746788,-111.87631200000001,1420901,84047,0.25,0.25,116,3,1,2018,12.25,12.75,8.424,2018-4-26,83
5329,153363,1A,RMP NTO OFFICE / NTO WEST LOT FC,1524769036,2018-04-26 12:57:21,2018-04-26 13:26:22,0 days 00:29:01.000000000,0 days 00:28:28.000000000,6.074,Plug Out at Station,DC Fast,Salt Lake City,40.771263,-111.93251000000001,778695,84009,0.25,0.25,116,3,1,2018,13.0,13.5,24.296,2018-4-26,83
5328,153363,1B,RMP NTO OFFICE / NTO WEST LOT FC,903,2018-04-26 12:15:36,2018-04-26 12:34:28,0 days 00:18:52.000000000,0 days 00:18:44.000000000,13.019,Plug Out at Station,DC Fast,Salt Lake City,40.771263,-111.93251000000001,1354601,84054,0.25,0.25,116,3,1,2018,12.25,12.5,52.076,2018-4-26,83
5326,144179,1,FLEET / SLC FACILITIES,645,2018-04-26 12:09:58,2018-04-27 09:32:26,0 days 21:22:28.000000000,0 days 03:42:12.000000000,20.272000000000002,Plug Out at Vehicle,Level 2,Salt Lake City,40.75592,-111.8834,6569V,,10.75,1.75,116,3,1,2018,12.25,9.5,1.8857674418604653,2018-4-26,83
5325,167437,2,PUBLIC USE / 300 SOUTH,1706,2018-04-26 12:03:21,2018-04-26 14:11:58,0 days 02:08:36.000000000,0 days 01:50:30.000000000,5.604,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,1585641,84037,1.0,1.0,116,3,1,2018,12.0,14.25,5.604,2018-4-26,83
5324,167713,2,PUBLIC USE / LIBERTY PARK,686,2018-04-26 11:52:38,2018-04-26 13:39:03,0 days 01:46:24.000000000,0 days 01:19:47.000000000,6.905,Plug Out at Vehicle,Level 2,Salt Lake City,40.746788,-111.87631200000001,1732871,84106,1.0,0.75,116,3,1,2018,11.75,13.75,6.905,2018-4-26,83
5323,186415,2,RMP NTO OFFICE / NTO WEST LOT 3,619,2018-04-26 11:51:21,2018-04-26 17:14:00,0 days 05:22:39.000000000,0 days 02:47:37.000000000,11.243,Plug Out at Vehicle,Level 2,Salt Lake City,40.771267,-111.932449,1054141,84123,2.75,1.5,116,3,1,2018,11.75,17.25,4.088363636363637,2018-4-26,83
5338,176447,2,SALT LAKE CITY / PSB-FIRE NORTH,444,2018-04-26 14:50:13,2018-04-27 08:35:16,0 days 17:45:03.000000000,0 days 00:48:33.000000000,3.525,Plug Out at Vehicle,Level 2,Salt Lake City,40.759009999999996,-111.88205,6581V,,9.0,0.5,116,3,1,2018,14.75,8.5,0.39166666666666666,2018-4-26,83
5330,204577,2,PACKSIZE / CLEAN AIR 4,277,2018-04-26 12:57:29,2018-04-26 18:15:44,0 days 05:18:15.000000000,0 days 01:21:48.000000000,4.098,Plug Out at Vehicle,Level 2,Salt Lake City,40.742542,-111.981163,942421,84054,2.75,0.75,116,3,1,2018,13.0,18.25,1.490181818181818,2018-4-26,83
5339,128725,2,RMP NTO OFFICE / STATION 1,1203,2018-04-26 14:57:38,2018-04-30 08:42:33,3 days 17:44:54.000000000,0 days 01:47:04.000000000,7.345,Plug Out at Vehicle,Level 2,Salt Lake City,40.770634,-111.93139599999999,1619891,84116,8.75,1.0,116,3,1,2018,15.0,8.75,0.8394285714285714,2018-4-26,83
5349,165161,1,PUBLIC USE / SORENSON MULTIC,1524784840,2018-04-26 17:20:46,2018-04-26 18:09:55,0 days 00:49:12.000000000,0 days 00:48:49.000000000,2.54,Plug Out at Vehicle,Level 2,Salt Lake City,40.740749,-111.914368,1128491,84104,0.5,0.5,116,3,1,2018,17.25,18.25,5.08,2018-4-26,83
5341,167347,1,PUBLIC USE / 159 S. MAIN ST,1002,2018-04-26 15:16:09,2018-04-26 17:14:36,0 days 01:58:25.000000000,0 days 01:58:10.000000000,6.581,Plug Out at Vehicle,Level 2,Salt Lake City,40.76569,-111.890976,1670731,84092,1.0,1.0,116,3,1,2018,15.25,17.25,6.581,2018-4-26,83
5322,186285,2,RMP NTO OFFICE / NTO WEST LOT 1,678,2018-04-26 11:43:17,2018-04-26 14:30:29,0 days 02:47:15.000000000,0 days 02:47:04.000000000,13.308,Plug Out at Vehicle,Level 2,Salt Lake City,40.771259,-111.93231999999999,829009,84020,1.5,1.5,116,3,1,2018,11.75,14.5,8.872,2018-4-26,83
5356,167713,2,PUBLIC USE / LIBERTY PARK,1524791848,2018-04-26 19:17:34,2018-04-26 22:01:29,0 days 02:43:58.000000000,0 days 02:43:42.000000000,17.855,Plug Out at Vehicle,Level 2,Salt Lake City,40.746788,-111.87631200000001,762807,84037,1.25,1.25,116,3,1,2018,19.25,22.0,14.284,2018-4-26,83
5355,167437,1,PUBLIC USE / 300 SOUTH,1524791726,2018-04-26 19:15:33,2018-04-26 22:14:44,0 days 02:59:12.000000000,0 days 02:32:08.000000000,9.014,CPS Server,Level 2,Salt Lake City,40.762943,-111.889496,1969791,84075,1.5,1.25,116,3,1,2018,19.25,22.25,6.009333333333333,2018-4-26,83
5354,167175,1,PUBLIC USE / PIONEER PARK,443,2018-04-26 19:08:56,2018-04-26 21:09:04,0 days 02:00:07.000000000,0 days 01:59:55.000000000,6.586,Plug Out at Vehicle,Level 2,Salt Lake City,40.762714,-111.900902,791059,84104,1.0,1.0,116,3,1,2018,19.25,21.25,6.586,2018-4-26,83
5353,167347,1,PUBLIC USE / 159 S. MAIN ST,1524789050,2018-04-26 18:30:57,2018-04-26 23:02:11,0 days 04:31:19.000000000,0 days 01:59:52.000000000,7.004,Plug Out at Vehicle,Level 2,Salt Lake City,40.76569,-111.890976,1228131,84111,2.25,1.0,116,3,1,2018,18.5,23.0,3.1128888888888886,2018-4-26,83
5352,167437,2,PUBLIC USE / 300 SOUTH,1710,2018-04-26 18:23:11,2018-04-26 21:13:04,0 days 02:49:51.000000000,0 days 02:49:36.000000000,9.552999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,651769,84115,1.5,1.5,116,3,1,2018,18.5,21.25,6.368666666666666,2018-4-26,83
5351,167347,2,PUBLIC USE / 159 S. MAIN ST,1004,2018-04-26 18:08:10,2018-04-26 19:12:54,0 days 01:04:45.000000000,0 days 01:04:08.000000000,3.412,Plug Out at Vehicle,Level 2,Salt Lake City,40.76569,-111.890976,,,0.5,0.5,116,3,1,2018,18.25,19.25,6.824,2018-4-26,83
5350,182073,1,PUBLIC USE / LIBERTY PARK 2,390,2018-04-26 17:29:53,2018-04-26 17:53:51,0 days 00:24:00.000000000,0 days 00:23:43.000000000,1.3219999999999998,Plug Out at Vehicle,Level 2,Salt Lake City,40.746722999999996,-111.87631200000001,916451,84103,0.25,0.25,116,3,1,2018,17.5,18.0,5.287999999999999,2018-4-26,83
5348,167175,2,PUBLIC USE / PIONEER PARK,442,2018-04-26 17:00:21,2018-04-26 19:15:29,0 days 02:15:06.000000000,0 days 02:14:56.000000000,7.46,Plug Out at Vehicle,Level 2,Salt Lake City,40.762714,-111.900902,2035921,84606,1.25,1.0,116,3,1,2018,17.0,19.25,5.968,2018-4-26,83
5347,167347,2,PUBLIC USE / 159 S. MAIN ST,1003,2018-04-26 16:45:13,2018-04-26 17:08:22,0 days 00:23:09.000000000,0 days 00:22:53.000000000,1.419,CPS Server,Level 2,Salt Lake City,40.76569,-111.890976,1807381,84401,0.25,0.25,116,3,1,2018,16.75,17.25,5.676,2018-4-26,83
5346,121987,1,FLEET / PSB-FIRE 2,1099,2018-04-26 16:26:58,2018-05-01 11:30:52,4 days 19:03:52.000000000,0 days 03:25:04.000000000,16.4,Plug Out at Vehicle,Level 2,Salt Lake City,40.758915,-111.882034,6585V,,9.5,1.75,116,3,1,2018,16.5,11.5,1.726315789473684,2018-4-26,83
5345,182145,2,PUBLIC USE / SUNNYSIDE AVE,70,2018-04-26 16:17:25,2018-04-26 16:56:03,0 days 00:38:40.000000000,0 days 00:38:20.000000000,4.18,Plug Out at Vehicle,Level 2,Salt Lake City,40.751179,-111.814384,2040711,84108,0.25,0.25,116,3,1,2018,16.25,17.0,16.72,2018-4-26,83
5344,167713,1,PUBLIC USE / LIBERTY PARK,687,2018-04-26 15:51:01,2018-04-26 16:52:07,0 days 01:01:09.000000000,0 days 01:00:45.000000000,2.112,Plug Out at Vehicle,Level 2,Salt Lake City,40.746788,-111.87631200000001,916451,84103,0.5,0.5,116,3,1,2018,15.75,16.75,4.224,2018-4-26,83
5343,121987,2,FLEET / PSB-FIRE 2,1098,2018-04-26 15:42:15,2018-04-27 08:50:26,0 days 17:08:13.000000000,0 days 00:52:38.000000000,3.752,Plug Out at Vehicle,Level 2,Salt Lake City,40.758915,-111.882034,6583V,,8.5,0.5,116,3,1,2018,15.75,8.75,0.44141176470588234,2018-4-26,83
5342,153363,1B,RMP NTO OFFICE / NTO WEST LOT FC,904,2018-04-26 15:27:14,2018-04-26 15:52:50,0 days 00:25:36.000000000,0 days 00:25:28.000000000,13.865,Plug Out at Station,DC Fast,Salt Lake City,40.771263,-111.93251000000001,1402091,84604,0.25,0.25,116,3,1,2018,15.5,15.75,55.46,2018-4-26,83
5340,352031,2,SALT LAKE CITY / SLC COMPLIANCE2,31,2018-04-26 15:08:56,2018-04-27 07:26:18,0 days 16:17:24.000000000,0 days 03:43:16.000000000,21.896,Plug Out at Vehicle,Level 2,Salt Lake City,40.756054,-111.88440700000001,33371V,,8.25,1.75,116,3,1,2018,15.25,7.5,2.654060606060606,2018-4-26,83
5321,153363,1A,RMP NTO OFFICE / NTO WEST LOT FC,1524764532,2018-04-26 11:42:18,2018-04-26 12:06:24,0 days 00:24:06.000000000,0 days 00:23:44.000000000,5.2,CPS Server,DC Fast,Salt Lake City,40.771263,-111.93251000000001,782183,84096,0.25,0.25,116,3,1,2018,11.75,12.0,20.8,2018-4-26,83
5315,167175,2,PUBLIC USE / PIONEER PARK,441,2018-04-26 10:25:05,2018-04-26 11:29:12,0 days 01:04:10.000000000,0 days 01:03:54.000000000,3.71,Plug Out at Vehicle,Level 2,Salt Lake City,40.762714,-111.900902,1151281,84118,0.5,0.5,116,3,1,2018,10.5,11.5,7.42,2018-4-26,83
5319,182073,1,PUBLIC USE / LIBERTY PARK 2,389,2018-04-26 10:53:11,2018-04-26 15:36:38,0 days 04:43:26.000000000,0 days 04:43:02.000000000,13.360999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.746722999999996,-111.87631200000001,749237,84103,2.25,2.25,116,3,1,2018,11.0,15.5,5.938222222222222,2018-4-26,83
5299,186285,1,RMP NTO OFFICE / NTO WEST LOT 1,677,2018-04-26 07:57:54,2018-04-26 09:35:31,0 days 01:37:37.000000000,0 days 00:27:09.000000000,1.226,Plug Out at Vehicle,Level 2,Salt Lake City,40.771259,-111.93231999999999,1439391,77429,0.75,0.25,116,3,1,2018,8.0,9.5,1.6346666666666667,2018-4-26,83
5298,210207,1,PACKSIZE / CLEAN AIR 9,215,2018-04-26 07:53:12,2018-04-26 15:41:33,0 days 07:48:24.000000000,0 days 03:34:31.000000000,15.573,Plug Out at Vehicle,Level 2,Salt Lake City,40.742496,-111.98101799999999,1671101,84103,4.0,1.75,116,3,1,2018,8.0,15.75,3.89325,2018-4-26,83
5297,210215,2,PACKSIZE / CLEAN AIR 10,195,2018-04-26 07:51:47,2018-04-26 12:45:38,0 days 04:53:51.000000000,0 days 02:30:11.000000000,9.931000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.742569,-111.98127,1079571,84104,2.5,1.25,116,3,1,2018,7.75,12.75,3.9724000000000004,2018-4-26,83
5296,167347,1,PUBLIC USE / 159 S. MAIN ST,998,2018-04-26 07:42:06,2018-04-26 09:46:32,0 days 02:04:24.000000000,0 days 02:04:12.000000000,9.592,Customer,Level 2,Salt Lake City,40.76569,-111.890976,2012821,84108,1.0,1.0,116,3,1,2018,7.75,9.75,9.592,2018-4-26,83
5295,210199,1,PACKSIZE / CLEAN AIR 6,227,2018-04-26 07:35:52,2018-04-26 09:41:59,0 days 02:06:07.000000000,0 days 01:56:06.000000000,6.341,CPS Server,Level 2,Salt Lake City,40.742577000000004,-111.981323,803613,84054,1.0,1.0,116,3,1,2018,7.5,9.75,6.341,2018-4-26,83
5294,186415,1,RMP NTO OFFICE / NTO WEST LOT 3,618,2018-04-26 07:27:02,2018-04-26 15:56:29,0 days 08:29:27.000000000,0 days 04:52:24.000000000,14.514000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.771267,-111.932449,1994131,84093,4.25,2.5,116,3,1,2018,7.5,16.0,3.415058823529412,2018-4-26,83
5300,167437,1,PUBLIC USE / 300 SOUTH,1524751391,2018-04-26 08:03:16,2018-04-26 11:37:28,0 days 03:34:11.000000000,0 days 02:47:38.000000000,8.839,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,802263,84081,1.75,1.5,116,3,1,2018,8.0,11.5,5.050857142857143,2018-4-26,83
5293,183643,1,RMP NTO OFFICE / NTO WEST LOT 2,675,2018-04-26 07:00:23,2018-04-26 11:01:23,0 days 04:01:02.000000000,0 days 04:00:48.000000000,13.966,Customer,Level 2,Salt Lake City,40.771263,-111.932381,1350161,84037,2.0,2.0,116,3,1,2018,7.0,11.0,6.983,2018-4-26,83
5290,167347,2,PUBLIC USE / 159 S. MAIN ST,997,2018-04-26 06:41:02,2018-04-26 09:09:48,0 days 02:28:46.000000000,0 days 01:57:50.000000000,6.145,CPS Server,Level 2,Salt Lake City,40.76569,-111.890976,1632851,84096,1.25,1.0,116,3,1,2018,6.75,9.25,4.9159999999999995,2018-4-26,83
5289,153363,1A,RMP NTO OFFICE / NTO WEST LOT FC,900,2018-04-26 06:35:41,2018-04-26 07:00:03,0 days 00:24:22.000000000,0 days 00:24:04.000000000,7.957000000000001,Plug Out at Station,DC Fast,Salt Lake City,40.771263,-111.93251000000001,791635,84047,0.25,0.25,116,3,1,2018,6.5,7.0,31.828000000000003,2018-4-26,83
5288,183643,2,RMP NTO OFFICE / NTO WEST LOT 2,674,2018-04-26 06:34:43,2018-04-26 11:58:21,0 days 05:23:38.000000000,0 days 03:17:54.000000000,9.946,Plug Out at Vehicle,Level 2,Salt Lake City,40.771263,-111.932381,798255,84047,2.75,1.75,116,3,1,2018,6.5,12.0,3.616727272727273,2018-4-26,83
5287,182105,1,PUBLIC USE / FAIRMONT PARK,425,2018-04-26 05:59:02,2018-04-26 07:02:48,0 days 01:03:46.000000000,0 days 01:03:22.000000000,4.9910000000000005,Plug Out at Vehicle,Level 2,Salt Lake City,40.722263,-111.86178600000001,492301,84109,0.5,0.5,116,3,1,2018,6.0,7.0,9.982000000000001,2018-4-26,83
5286,182105,2,PUBLIC USE / FAIRMONT PARK,424,2018-04-26 05:51:45,2018-04-26 06:44:07,0 days 00:52:20.000000000,0 days 00:52:10.000000000,2.968,Plug Out at Vehicle,Level 2,Salt Lake City,40.722263,-111.86178600000001,623509,84115,0.5,0.5,116,3,1,2018,5.75,6.75,5.936,2018-4-26,83
