,EVSE ID,Port Number,Station Name,Plug In Event Id,Start Date,End Date,Total Duration (hh:mm:ss),Charging Time (hh:mm:ss),Energy (kWh),Ended By,Port Type,City,Latitude,Longitude,User ID,Driver Postal Code,Duration (h),Charging (h),DayofYr,DayofWk,isWeekday,Year,StartHr,EndHr,AvgPwr,Date,dayCount
5478,167175,2,PUBLIC USE / PIONEER PARK,454,2018-04-30 13:50:59,2018-04-30 14:36:34,0 days 00:45:38.000000000,0 days 00:45:22.000000000,4.976,Plug Out at Vehicle,Level 2,Salt Lake City,40.762714,-111.900902,1960831,84103,0.5,0.5,120,0,1,2018,13.0,14.0,9.952,2018-4-30,85
5477,167437,1,PUBLIC USE / 300 SOUTH,1726,2018-04-30 13:21:53,2018-04-30 14:19:55,0 days 00:58:04.000000000,0 days 00:57:37.000000000,2.766,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,1619691,84119,0.5,0.5,120,0,1,2018,13.0,14.0,5.532,2018-4-30,85
5473,210225,2,PACKSIZE / CLEAN AIR 13,298,2018-04-30 12:30:08,2018-04-30 18:02:43,0 days 05:32:34.000000000,0 days 00:46:02.000000000,4.04,Plug Out at Vehicle,Level 2,Salt Lake City,40.742527,-111.98111000000002,853712,84124,2.75,0.5,120,0,1,2018,12.0,18.0,1.469090909090909,2018-4-30,85
5475,204577,1,PACKSIZE / CLEAN AIR 4,282,2018-04-30 12:44:51,2018-04-30 18:14:59,0 days 05:30:07.000000000,0 days 00:32:33.000000000,1.266,Plug Out at Vehicle,Level 2,Salt Lake City,40.742542,-111.981163,1137391,84075,2.75,0.25,120,0,1,2018,12.0,18.0,0.46036363636363636,2018-4-30,85
5474,183643,2,RMP NTO OFFICE / NTO WEST LOT 2,681,2018-04-30 12:36:24,2018-04-30 17:32:16,0 days 04:55:52.000000000,0 days 02:26:23.000000000,5.033,Plug Out at Vehicle,Level 2,Salt Lake City,40.771263,-111.932381,829009,84020,2.5,1.25,120,0,1,2018,12.0,17.0,2.0132000000000003,2018-4-30,85
5472,165161,2,PUBLIC USE / SORENSON MULTIC,1525109024,2018-04-30 11:23:52,2018-04-30 17:09:47,0 days 05:45:55.000000000,0 days 01:01:23.000000000,2.945,Plug Out at Vehicle,Level 2,Salt Lake City,40.740749,-111.914368,729853,84105,3.0,0.5,120,0,1,2018,11.0,17.0,0.9816666666666666,2018-4-30,85
5471,167347,2,PUBLIC USE / 159 S. MAIN ST,1024,2018-04-30 11:18:23,2018-04-30 13:48:32,0 days 02:30:10.000000000,0 days 01:52:41.000000000,4.666,CPS Server,Level 2,Salt Lake City,40.76569,-111.890976,566489,84105,1.25,1.0,120,0,1,2018,11.0,13.0,3.7328,2018-4-30,85
5482,167437,1,PUBLIC USE / 300 SOUTH,1727,2018-04-30 14:28:59,2018-04-30 16:56:07,0 days 02:27:07.000000000,0 days 02:26:52.000000000,16.474,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,1517181,84102,1.25,1.25,120,0,1,2018,14.0,16.0,13.1792,2018-4-30,85
5470,210199,2,PACKSIZE / CLEAN AIR 6,232,2018-04-30 11:05:54,2018-04-30 13:16:41,0 days 02:10:44.000000000,0 days 02:10:35.000000000,13.402000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.742577000000004,-111.981323,1087321,84096,1.0,1.0,120,0,1,2018,11.0,13.0,13.402000000000001,2018-4-30,85
5476,182139,1,PUBLIC USE / SUGAR HOUSE,1525114744,2018-04-30 12:59:11,2018-04-30 15:10:51,0 days 02:11:43.000000000,0 days 01:58:32.000000000,13.29,Plug Out at Vehicle,Level 2,Salt Lake City,40.723351,-111.85875700000001,727741,84104,1.0,1.0,120,0,1,2018,12.0,15.0,13.29,2018-4-30,85
5483,182073,2,PUBLIC USE / LIBERTY PARK 2,398,2018-04-30 14:48:23,2018-04-30 18:02:29,0 days 03:14:08.000000000,0 days 03:13:43.000000000,13.311,Plug Out at Vehicle,Level 2,Salt Lake City,40.746722999999996,-111.87631200000001,1062091,84111,1.5,1.5,120,0,1,2018,14.0,18.0,8.874,2018-4-30,85
5491,169185,1,PUBLIC USE / FOREST DALE GOL,99,2018-04-30 17:56:04,2018-04-30 20:07:59,0 days 02:11:57.000000000,0 days 02:11:00.000000000,7.414,Plug Out at Vehicle,Level 2,Salt Lake City,40.718914,-111.864822,1864441,84106,1.0,1.0,120,0,1,2018,17.0,20.0,7.414,2018-4-30,85
5485,128725,2,RMP NTO OFFICE / STATION 1,1206,2018-04-30 15:07:56,2018-05-08 10:37:22,7 days 19:29:32.000000000,0 days 03:06:37.000000000,8.706,Customer,Level 2,Salt Lake City,40.770634,-111.93139599999999,1619891,84116,9.75,1.5,120,0,1,2018,15.0,10.0,0.8929230769230768,2018-4-30,85
5486,167347,1,PUBLIC USE / 159 S. MAIN ST,1026,2018-04-30 15:58:23,2018-04-30 17:36:01,0 days 01:37:36.000000000,0 days 01:37:28.000000000,9.888,Plug Out at Vehicle,Level 2,Salt Lake City,40.76569,-111.890976,1194721,84014,0.75,0.75,120,0,1,2018,15.0,17.0,13.184,2018-4-30,85
5487,182105,1,PUBLIC USE / FAIRMONT PARK,434,2018-04-30 16:32:49,2018-04-30 17:42:28,0 days 01:09:39.000000000,0 days 00:47:00.000000000,4.851,CPS Server,Level 2,Salt Lake City,40.722263,-111.86178600000001,1690441,84105,0.5,0.5,120,0,1,2018,16.0,17.0,9.702,2018-4-30,85
5488,167437,2,PUBLIC USE / 300 SOUTH,1728,2018-04-30 16:39:43,2018-04-30 18:41:46,0 days 02:02:00.000000000,0 days 02:01:39.000000000,6.757999999999999,Customer,Level 2,Salt Lake City,40.762943,-111.889496,1488501,84101,1.0,1.0,120,0,1,2018,16.0,18.0,6.757999999999999,2018-4-30,85
5489,182105,2,PUBLIC USE / FAIRMONT PARK,1525131091,2018-04-30 17:31:39,2018-04-30 18:53:01,0 days 01:21:20.000000000,0 days 01:21:10.000000000,4.6739999999999995,Plug Out at Vehicle,Level 2,Salt Lake City,40.722263,-111.86178600000001,553555,84103,0.75,0.75,120,0,1,2018,17.0,18.0,6.231999999999999,2018-4-30,85
5490,167437,1,PUBLIC USE / 300 SOUTH,1729,2018-04-30 17:47:57,2018-04-30 19:05:14,0 days 01:17:17.000000000,0 days 01:15:48.000000000,2.029,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,860498,84103,0.75,0.75,120,0,1,2018,17.0,19.0,2.7053333333333334,2018-4-30,85
5492,182139,2,PUBLIC USE / SUGAR HOUSE,1525136970,2018-04-30 19:09:37,2018-04-30 20:13:10,0 days 01:03:34.000000000,0 days 01:03:04.000000000,6.928999999999999,CPS Server,Level 2,Salt Lake City,40.723351,-111.85875700000001,2069881,84106,0.5,0.5,120,0,1,2018,19.0,20.0,13.857999999999999,2018-4-30,85
5493,167175,2,PUBLIC USE / PIONEER PARK,456,2018-04-30 19:41:22,2018-04-30 20:42:43,0 days 01:01:18.000000000,0 days 01:01:13.000000000,3.7030000000000003,Plug Out at Vehicle,Level 2,Salt Lake City,40.762714,-111.900902,741971,84054,0.5,0.5,120,0,1,2018,19.0,20.0,7.406000000000001,2018-4-30,85
5494,167437,2,PUBLIC USE / 300 SOUTH,1525139050,2018-04-30 19:44:18,2018-04-30 23:06:32,0 days 03:22:13.000000000,0 days 03:13:04.000000000,12.839,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,1228131,84111,1.75,1.5,120,0,1,2018,19.0,23.0,7.336571428571429,2018-4-30,85
5495,352031,2,SALT LAKE CITY / SLC COMPLIANCE2,36,2018-04-30 23:17:09,2018-05-01 07:35:58,0 days 08:18:52.000000000,0 days 03:47:24.000000000,22.24,Plug Out at Vehicle,Level 2,Salt Lake City,40.756054,-111.88440700000001,33371V,,4.25,2.0,120,0,1,2018,23.0,7.0,5.232941176470588,2018-4-30,85
5496,153363,1A,RMP NTO OFFICE / NTO WEST LOT FC,924,2018-04-30 23:24:02,2018-05-01 00:04:54,0 days 00:40:52.000000000,0 days 00:40:44.000000000,11.0,Plug Out at Station,DC Fast,Salt Lake City,40.771263,-111.93251000000001,684333,84094,0.25,0.25,120,0,1,2018,23.0,0.0,44.0,2018-4-30,85
5497,167437,2,PUBLIC USE / 300 SOUTH,1525153164,2018-04-30 23:39:30,2018-05-01 02:41:38,0 days 03:02:08.000000000,0 days 02:18:27.000000000,6.811,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,1228131,84111,1.5,1.25,120,0,1,2018,23.0,2.0,4.540666666666667,2018-4-30,85
5469,167437,1,PUBLIC USE / 300 SOUTH,1725,2018-04-30 11:01:50,2018-04-30 13:06:06,0 days 02:04:15.000000000,0 days 02:03:56.000000000,7.329,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,1871421,84103,1.0,1.0,120,0,1,2018,11.0,13.0,7.329,2018-4-30,85
5484,186415,2,RMP NTO OFFICE / NTO WEST LOT 3,626,2018-04-30 14:58:00,2018-04-30 16:45:06,0 days 01:47:09.000000000,0 days 01:46:44.000000000,5.667999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.771267,-111.932449,1054141,84123,1.0,1.0,120,0,1,2018,14.0,16.0,5.667999999999999,2018-4-30,85
5468,183643,1,RMP NTO OFFICE / NTO WEST LOT 2,680,2018-04-30 10:59:40,2018-04-30 15:42:01,0 days 04:42:21.000000000,0 days 04:20:54.000000000,15.162,Plug Out at Vehicle,Level 2,Salt Lake City,40.771263,-111.932381,1301491,84107,2.25,2.25,120,0,1,2018,10.0,15.0,6.738666666666667,2018-4-30,85
5466,167347,1,PUBLIC USE / 159 S. MAIN ST,1023,2018-04-30 10:51:25,2018-04-30 11:41:24,0 days 00:49:59.000000000,0 days 00:39:08.000000000,2.984,Plug Out at Vehicle,Level 2,Salt Lake City,40.76569,-111.890976,687201,84108,0.5,0.25,120,0,1,2018,10.0,11.0,5.968,2018-4-30,85
5444,186285,2,RMP NTO OFFICE / NTO WEST LOT 1,682,2018-04-30 06:37:04,2018-04-30 16:35:36,0 days 09:58:32.000000000,0 days 05:09:25.000000000,16.35,Plug Out at Vehicle,Level 2,Salt Lake City,40.771259,-111.93231999999999,1337271,84065,5.0,2.5,120,0,1,2018,6.0,16.0,3.2700000000000005,2018-4-30,85
5467,144179,1,FLEET / SLC FACILITIES,647,2018-04-30 10:53:50,2018-05-01 09:09:35,0 days 22:15:45.000000000,0 days 01:01:56.000000000,3.7239999999999998,Plug Out at Vehicle,Level 2,Salt Lake City,40.75592,-111.8834,6569V,,11.25,0.5,120,0,1,2018,10.0,9.0,0.3310222222222222,2018-4-30,85
5437,153363,1A,RMP NTO OFFICE / NTO WEST LOT FC,920,2018-04-30 01:05:03,2018-04-30 01:52:54,0 days 00:47:51.000000000,0 days 00:47:24.000000000,11.664000000000001,CPS Server,DC Fast,Salt Lake City,40.771263,-111.93251000000001,684333,84094,0.5,0.5,120,0,1,2018,1.0,1.0,23.328000000000003,2018-4-30,85
5438,186415,1,RMP NTO OFFICE / NTO WEST LOT 3,1525074947,2018-04-30 01:55:53,2018-04-30 02:13:59,0 days 00:18:08.000000000,0 days 00:17:38.000000000,1.041,Plug Out at Vehicle,Level 2,Salt Lake City,40.771267,-111.932449,684333,84094,0.25,0.25,120,0,1,2018,1.0,2.0,4.164,2018-4-30,85
5439,153363,1A,RMP NTO OFFICE / NTO WEST LOT FC,1525087958,2018-04-30 05:32:43,2018-04-30 06:11:03,0 days 00:38:20.000000000,0 days 00:37:52.000000000,10.872,CPS Server,DC Fast,Salt Lake City,40.771263,-111.93251000000001,782183,84096,0.25,0.25,120,0,1,2018,5.0,6.0,43.488,2018-4-30,85
5440,182105,2,PUBLIC USE / FAIRMONT PARK,432,2018-04-30 05:55:09,2018-04-30 06:41:33,0 days 00:46:26.000000000,0 days 00:46:09.000000000,2.6180000000000003,Plug Out at Vehicle,Level 2,Salt Lake City,40.722263,-111.86178600000001,623509,84115,0.5,0.5,120,0,1,2018,5.0,6.0,5.236000000000001,2018-4-30,85
5441,153363,1A,RMP NTO OFFICE / NTO WEST LOT FC,921,2018-04-30 06:15:04,2018-04-30 06:58:36,0 days 00:43:32.000000000,0 days 00:43:24.000000000,12.78,Plug Out at Station,DC Fast,Salt Lake City,40.771263,-111.93251000000001,823227,84105,0.25,0.25,120,0,1,2018,6.0,6.0,51.12,2018-4-30,85
5442,165161,2,PUBLIC USE / SORENSON MULTIC,120,2018-04-30 06:15:13,2018-04-30 07:21:43,0 days 01:06:32.000000000,0 days 01:06:17.000000000,3.445,Plug Out at Vehicle,Level 2,Salt Lake City,40.740749,-111.914368,1193581,84096,0.5,0.5,120,0,1,2018,6.0,7.0,6.89,2018-4-30,85
5443,128725,1,RMP NTO OFFICE / STATION 1,1205,2018-04-30 06:22:42,2018-04-30 15:32:40,0 days 09:09:58.000000000,0 days 04:48:34.000000000,19.62,Plug Out at Vehicle,Level 2,Salt Lake City,40.770634,-111.93139599999999,386027,84302,4.5,2.5,120,0,1,2018,6.0,15.0,4.36,2018-4-30,85
5445,167347,2,PUBLIC USE / 159 S. MAIN ST,1022,2018-04-30 06:46:51,2018-04-30 09:37:34,0 days 02:50:43.000000000,0 days 02:12:23.000000000,6.898,CPS Server,Level 2,Salt Lake City,40.76569,-111.890976,1632851,84096,1.5,1.0,120,0,1,2018,6.0,9.0,4.5986666666666665,2018-4-30,85
5446,186415,2,RMP NTO OFFICE / NTO WEST LOT 3,1525093092,2018-04-30 06:58:20,2018-04-30 11:46:50,0 days 04:48:30.000000000,0 days 03:33:06.000000000,11.443,Plug Out at Vehicle,Level 2,Salt Lake City,40.771267,-111.932449,1217291,84128,2.5,1.75,120,0,1,2018,6.0,11.0,4.5771999999999995,2018-4-30,85
5447,183643,2,RMP NTO OFFICE / NTO WEST LOT 2,679,2018-04-30 07:24:16,2018-04-30 11:45:25,0 days 04:21:09.000000000,0 days 02:39:10.000000000,10.48,Plug Out at Vehicle,Level 2,Salt Lake City,40.771263,-111.932381,736191,84405,2.25,1.25,120,0,1,2018,7.0,11.0,4.657777777777778,2018-4-30,85
5449,212307,2,PACKSIZE / CLEAN AIR 1,159,2018-04-30 07:44:56,2018-04-30 18:07:44,0 days 10:22:48.000000000,0 days 02:30:29.000000000,9.815,Plug Out at Vehicle,Level 2,Salt Lake City,40.74242,-111.98172,521537,84020,5.25,1.25,120,0,1,2018,7.0,18.0,1.8695238095238094,2018-4-30,85
5450,186285,1,RMP NTO OFFICE / NTO WEST LOT 1,683,2018-04-30 07:46:25,2018-04-30 13:06:01,0 days 05:19:40.000000000,0 days 05:19:27.000000000,17.183,Customer,Level 2,Salt Lake City,40.771259,-111.93231999999999,1350161,84037,2.75,2.75,120,0,1,2018,7.0,13.0,6.248363636363636,2018-4-30,85
5451,204577,2,PACKSIZE / CLEAN AIR 4,280,2018-04-30 07:49:10,2018-04-30 18:13:53,0 days 10:24:43.000000000,0 days 01:29:21.000000000,7.496,Plug Out at Vehicle,Level 2,Salt Lake City,40.742542,-111.981163,1968591,84054,5.25,0.75,120,0,1,2018,7.0,18.0,1.4278095238095239,2018-4-30,85
5448,167175,2,PUBLIC USE / PIONEER PARK,453,2018-04-30 07:29:43,2018-04-30 07:57:18,0 days 00:27:33.000000000,0 days 00:27:20.000000000,1.5290000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.762714,-111.900902,1872801,84111,0.25,0.25,120,0,1,2018,7.0,7.0,6.1160000000000005,2018-4-30,85
5453,210199,1,PACKSIZE / CLEAN AIR 6,231,2018-04-30 08:02:25,2018-04-30 17:08:56,0 days 09:06:31.000000000,0 days 01:49:43.000000000,5.712000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.742577000000004,-111.981323,803613,84054,4.5,1.0,120,0,1,2018,8.0,17.0,1.2693333333333334,2018-4-30,85
5465,210207,2,PACKSIZE / CLEAN AIR 9,220,2018-04-30 09:55:39,2018-04-30 17:42:47,0 days 07:47:08.000000000,0 days 03:05:02.000000000,9.626,Plug Out at Vehicle,Level 2,Salt Lake City,40.742496,-111.98101799999999,1096541,84093,4.0,1.5,120,0,1,2018,9.0,17.0,2.4065,2018-4-30,85
5464,144179,1,FLEET / SLC FACILITIES,646,2018-04-30 09:36:49,2018-04-30 10:31:57,0 days 00:55:11.000000000,0 days 00:54:57.000000000,4.9510000000000005,Plug Out at Vehicle,Level 2,Salt Lake City,40.75592,-111.8834,6569V,,0.5,0.5,120,0,1,2018,9.0,10.0,9.902000000000001,2018-4-30,85
5463,167437,2,PUBLIC USE / 300 SOUTH,1724,2018-04-30 09:27:09,2018-04-30 16:33:00,0 days 07:05:51.000000000,0 days 03:37:34.000000000,11.807,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,1930541,84123,3.5,1.75,120,0,1,2018,9.0,16.0,3.3734285714285717,2018-4-30,85
5462,210225,2,PACKSIZE / CLEAN AIR 13,297,2018-04-30 09:03:42,2018-04-30 11:47:36,0 days 02:43:54.000000000,0 days 02:32:31.000000000,14.64,Plug Out at Vehicle,Level 2,Salt Lake City,40.742527,-111.98111000000002,853712,84124,1.25,1.25,120,0,1,2018,9.0,11.0,11.712,2018-4-30,85
5452,186415,1,RMP NTO OFFICE / NTO WEST LOT 3,624,2018-04-30 07:59:14,2018-04-30 11:56:23,0 days 03:57:09.000000000,0 days 00:23:47.000000000,1.008,Plug Out at Vehicle,Level 2,Salt Lake City,40.771267,-111.932449,1439391,77429,2.0,0.25,120,0,1,2018,7.0,11.0,0.504,2018-4-30,85
5460,204591,2,PACKSIZE / CLEAN AIR 3,102,2018-04-30 08:55:43,2018-04-30 17:57:13,0 days 09:01:29.000000000,0 days 02:54:45.000000000,8.822000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.742378,-111.981407,942421,84054,4.5,1.5,120,0,1,2018,8.0,17.0,1.9604444444444447,2018-4-30,85
5459,165161,2,PUBLIC USE / SORENSON MULTIC,1525099700,2018-04-30 08:48:28,2018-04-30 10:12:20,0 days 01:23:49.000000000,0 days 01:23:17.000000000,4.506,Plug Out at Vehicle,Level 2,Salt Lake City,40.740749,-111.914368,729853,84105,0.75,0.75,120,0,1,2018,8.0,10.0,6.008,2018-4-30,85
5461,167485,2,PUBLIC USE / LIBRARY SQUA P1,123,2018-04-30 09:02:27,2018-04-30 17:18:45,0 days 08:16:22.000000000,0 days 01:23:08.000000000,2.5980000000000003,Plug Out at Vehicle,Level 2,Salt Lake City,40.759426,-111.883629,522355,84115,4.25,0.75,120,0,1,2018,9.0,17.0,0.6112941176470589,2018-4-30,85
5457,210209,2,PACKSIZE / CLEAN AIR 12,221,2018-04-30 08:35:41,2018-04-30 17:20:22,0 days 08:44:40.000000000,0 days 03:58:54.000000000,18.625999999999998,Plug Out at Vehicle,Level 2,Salt Lake City,40.742546000000004,-111.981224,1114701,84096,4.25,2.0,120,0,1,2018,8.0,17.0,4.382588235294117,2018-4-30,85
5456,210203,1,PACKSIZE / CLEAN AIR 7,103,2018-04-30 08:22:08,2018-04-30 17:44:41,0 days 09:22:36.000000000,0 days 06:28:29.000000000,19.430999999999997,Plug Out at Vehicle,Level 2,Salt Lake City,40.742409,-111.98151399999999,1301971,84111,4.75,3.25,120,0,1,2018,8.0,17.0,4.090736842105263,2018-4-30,85
5455,210215,2,PACKSIZE / CLEAN AIR 10,199,2018-04-30 08:12:43,2018-04-30 16:49:01,0 days 08:36:18.000000000,0 days 01:54:15.000000000,5.904,Plug Out at Vehicle,Level 2,Salt Lake City,40.742569,-111.98127,1079571,84104,4.25,1.0,120,0,1,2018,8.0,16.0,1.3891764705882352,2018-4-30,85
5454,210213,2,PACKSIZE / CLEAN AIR 11,135,2018-04-30 08:02:32,2018-04-30 17:31:04,0 days 09:28:32.000000000,0 days 02:26:17.000000000,8.374,Plug Out at Vehicle,Level 2,Salt Lake City,40.742413,-111.98162099999999,1087571,84014,4.75,1.25,120,0,1,2018,8.0,17.0,1.7629473684210528,2018-4-30,85
5458,167175,2,PUBLIC USE / PIONEER PARK,1525099228,2018-04-30 08:40:33,2018-04-30 11:38:11,0 days 02:57:37.000000000,0 days 02:16:27.000000000,8.302999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.762714,-111.900902,1770721,84010,1.5,1.25,120,0,1,2018,8.0,11.0,5.535333333333333,2018-4-30,85
5624,186415,1,RMP NTO OFFICE / NTO WEST LOT 3,632,2018-05-02 13:34:41,2018-05-02 17:10:03,0 days 03:35:25.000000000,0 days 03:34:58.000000000,9.177,Plug Out at Vehicle,Level 2,Salt Lake City,40.771267,-111.932449,580709,84102,1.75,1.75,122,2,1,2018,13.0,17.0,5.244,2018-5-2,87
5619,167347,1,PUBLIC USE / 159 S. MAIN ST,1039,2018-05-02 13:02:41,2018-05-02 13:46:58,0 days 00:44:20.000000000,0 days 00:44:04.000000000,3.367,Plug Out at Vehicle,Level 2,Salt Lake City,40.76569,-111.890976,1420781,84109,0.25,0.25,122,2,1,2018,13.0,13.0,13.468,2018-5-2,87
5623,182139,1,PUBLIC USE / SUGAR HOUSE,1525289008,2018-05-02 13:23:34,2018-05-02 15:59:52,0 days 02:36:19.000000000,0 days 02:19:01.000000000,15.617,CPS Server,Level 2,Salt Lake City,40.723351,-111.85875700000001,727741,84104,1.25,1.25,122,2,1,2018,13.0,15.0,12.4936,2018-5-2,87
5622,204577,1,PACKSIZE / CLEAN AIR 4,285,2018-05-02 13:14:17,2018-05-02 17:34:56,0 days 04:20:39.000000000,0 days 02:26:35.000000000,10.001,Plug Out at Vehicle,Level 2,Salt Lake City,40.742542,-111.981163,521537,84020,2.25,1.25,122,2,1,2018,13.0,17.0,4.4448888888888884,2018-5-2,87
5621,165161,2,PUBLIC USE / SORENSON MULTIC,1525288071,2018-05-02 13:07:58,2018-05-02 17:29:21,0 days 04:21:22.000000000,0 days 04:04:51.000000000,6.069,Plug Out at Vehicle,Level 2,Salt Lake City,40.740749,-111.914368,729853,84105,2.25,2.0,122,2,1,2018,13.0,17.0,2.6973333333333334,2018-5-2,87
5620,183643,1,RMP NTO OFFICE / NTO WEST LOT 2,688,2018-05-02 13:03:35,2018-05-02 17:21:54,0 days 04:18:19.000000000,0 days 03:11:33.000000000,8.476,Plug Out at Vehicle,Level 2,Salt Lake City,40.771263,-111.932381,1054141,84123,2.25,1.5,122,2,1,2018,13.0,17.0,3.7671111111111113,2018-5-2,87
5618,182073,1,PUBLIC USE / LIBERTY PARK 2,405,2018-05-02 12:51:04,2018-05-02 13:34:41,0 days 00:43:37.000000000,0 days 00:43:14.000000000,5.0089999999999995,Plug Out at Vehicle,Level 2,Salt Lake City,40.746722999999996,-111.87631200000001,2079171,84014,0.25,0.25,122,2,1,2018,12.0,13.0,20.035999999999998,2018-5-2,87
5611,121987,2,FLEET / PSB-FIRE 2,1105,2018-05-02 11:58:31,2018-05-02 13:05:45,0 days 01:07:17.000000000,0 days 01:07:04.000000000,6.227,Plug Out at Vehicle,Level 2,Salt Lake City,40.758915,-111.882034,6585V,,0.5,0.5,122,2,1,2018,11.0,13.0,12.454,2018-5-2,87
5616,182105,1,PUBLIC USE / FAIRMONT PARK,439,2018-05-02 12:41:05,2018-05-02 12:57:48,0 days 00:16:40.000000000,0 days 00:16:25.000000000,1.868,Plug Out at Vehicle,Level 2,Salt Lake City,40.722263,-111.86178600000001,1058341,84604,0.25,0.25,122,2,1,2018,12.0,12.0,7.472,2018-5-2,87
5615,176447,2,SALT LAKE CITY / PSB-FIRE NORTH,447,2018-05-02 12:39:52,2018-05-03 07:26:27,0 days 18:46:38.000000000,0 days 01:08:08.000000000,5.098,Plug Out at Vehicle,Level 2,Salt Lake City,40.759009999999996,-111.88205,6581V,,9.5,0.5,122,2,1,2018,12.0,7.0,0.5366315789473685,2018-5-2,87
5614,167437,1,PUBLIC USE / 300 SOUTH,1737,2018-05-02 12:27:29,2018-05-02 14:31:44,0 days 02:04:14.000000000,0 days 02:04:01.000000000,10.887,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,928861,84103,1.0,1.0,122,2,1,2018,12.0,14.0,10.887,2018-5-2,87
5613,144179,1,FLEET / SLC FACILITIES,650,2018-05-02 12:18:09,2018-05-02 14:48:26,0 days 02:30:17.000000000,0 days 00:27:35.000000000,1.597,Plug Out at Vehicle,Level 2,Salt Lake City,40.75592,-111.8834,6569V,,1.25,0.25,122,2,1,2018,12.0,14.0,1.2776,2018-5-2,87
5612,186415,2,RMP NTO OFFICE / NTO WEST LOT 3,631,2018-05-02 12:13:45,2018-05-02 17:10:52,0 days 04:57:07.000000000,0 days 03:41:41.000000000,12.501,Plug Out at Vehicle,Level 2,Salt Lake City,40.771267,-111.932449,829009,84020,2.5,1.75,122,2,1,2018,12.0,17.0,5.0004,2018-5-2,87
5625,153363,1A,RMP NTO OFFICE / NTO WEST LOT FC,1525289779,2018-05-02 13:36:26,2018-05-02 14:10:35,0 days 00:34:09.000000000,0 days 00:34:00.000000000,4.855,Plug Out at Station,DC Fast,Salt Lake City,40.771263,-111.93251000000001,856406,84037,0.25,0.25,122,2,1,2018,13.0,14.0,19.42,2018-5-2,87
5617,210225,2,PACKSIZE / CLEAN AIR 13,301,2018-05-02 12:49:15,2018-05-02 16:47:59,0 days 03:58:44.000000000,0 days 00:34:38.000000000,2.987,Plug Out at Vehicle,Level 2,Salt Lake City,40.742527,-111.98111000000002,333033,84124,2.0,0.25,122,2,1,2018,12.0,16.0,1.4935,2018-5-2,87
5626,121987,2,FLEET / PSB-FIRE 2,1106,2018-05-02 13:47:33,2018-05-03 08:52:03,0 days 19:04:29.000000000,0 days 01:42:45.000000000,8.464,Plug Out at Vehicle,Level 2,Salt Lake City,40.758915,-111.882034,6583V,,9.5,0.75,122,2,1,2018,13.0,8.0,0.8909473684210527,2018-5-2,87
5642,153363,1A,RMP NTO OFFICE / NTO WEST LOT FC,930,2018-05-02 23:07:23,2018-05-02 23:27:27,0 days 00:20:04.000000000,0 days 00:19:56.000000000,4.444,Plug Out at Station,DC Fast,Salt Lake City,40.771263,-111.93251000000001,684333,84094,0.25,0.25,122,2,1,2018,23.0,23.0,17.776,2018-5-2,87
5628,167437,1,PUBLIC USE / 300 SOUTH,1525293762,2018-05-02 14:42:48,2018-05-02 17:10:46,0 days 02:27:56.000000000,0 days 02:27:44.000000000,13.629000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,713733,84106,1.25,1.25,122,2,1,2018,14.0,17.0,10.903200000000002,2018-5-2,87
5643,352031,2,SALT LAKE CITY / SLC COMPLIANCE2,41,2018-05-02 23:14:39,2018-05-03 06:54:50,0 days 07:40:14.000000000,0 days 07:07:19.000000000,43.02,Plug Out at Vehicle,Level 2,Salt Lake City,40.756054,-111.88440700000001,33371V,,3.75,3.5,122,2,1,2018,23.0,6.0,11.472000000000001,2018-5-2,87
5641,167347,1,PUBLIC USE / 159 S. MAIN ST,1041,2018-05-02 19:08:06,2018-05-02 22:28:25,0 days 03:20:21.000000000,0 days 03:19:57.000000000,5.702000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.76569,-111.890976,,,1.75,1.75,122,2,1,2018,19.0,22.0,3.258285714285715,2018-5-2,87
5640,167713,1,PUBLIC USE / LIBERTY PARK,704,2018-05-02 18:26:03,2018-05-02 18:44:42,0 days 00:18:42.000000000,0 days 00:18:13.000000000,1.959,Customer,Level 2,Salt Lake City,40.746788,-111.87631200000001,684333,84094,0.25,0.25,122,2,1,2018,18.0,18.0,7.836,2018-5-2,87
